5.8648	1.9322e-23
5.8829	1.8707e-23
5.901	1.8112e-23
5.9191	1.7538e-23
5.9373	1.6983e-23
5.9556	1.6447e-23
5.9739	1.5929e-23
5.9923	1.5428e-23
6.0107	1.4944e-23
6.0292	1.4476e-23
6.0478	1.4024e-23
6.0664	1.3587e-23
6.085	1.3165e-23
6.1037	1.2756e-23
6.1225	1.2361e-23
6.1413	1.1979e-23
6.1602	1.161e-23
6.1792	1.1253e-23
6.1982	1.0908e-23
6.2172	1.0574e-23
6.2364	1.0251e-23
6.2555	9.9388e-24
6.2748	9.6367e-24
6.2941	9.3446e-24
6.3135	9.062e-24
6.3329	8.7886e-24
6.3523	8.5242e-24
6.3719	8.2684e-24
6.3915	8.0209e-24
6.4111	7.7815e-24
6.4309	7.5499e-24
6.4506	7.3258e-24
6.4705	7.109e-24
6.4904	6.8992e-24
6.5104	6.6962e-24
6.5304	6.4998e-24
6.5505	6.3098e-24
6.5706	6.1259e-24
6.5908	5.9479e-24
6.6111	5.7757e-24
6.6314	5.6091e-24
6.6518	5.4478e-24
6.6723	5.2918e-24
6.6928	5.1408e-24
6.7134	4.9946e-24
6.734	4.8532e-24
6.7548	4.7163e-24
6.7755	4.5839e-24
6.7964	4.4557e-24
6.8173	4.3317e-24
6.8383	4.2116e-24
6.8593	4.0954e-24
6.8804	3.983e-24
6.9015	3.8742e-24
6.9228	3.7689e-24
6.9441	3.6671e-24
6.9654	3.5685e-24
6.9869	3.473e-24
7.0083	3.3807e-24
7.0299	3.2914e-24
7.0515	3.2049e-24
7.0732	3.1213e-24
7.095	3.0403e-24
7.1168	2.962e-24
7.1387	2.8862e-24
7.1606	2.8129e-24
7.1827	2.742e-24
7.2048	2.6734e-24
7.2269	2.607e-24
7.2491	2.5427e-24
7.2714	2.4806e-24
7.2938	2.4205e-24
7.3162	2.3623e-24
7.3387	2.306e-24
7.3613	2.2516e-24
7.384	2.199e-24
7.4067	2.1481e-24
7.4295	2.0988e-24
7.4523	2.0512e-24
7.4752	2.0051e-24
7.4982	1.9605e-24
7.5213	1.9174e-24
7.5444	1.8757e-24
7.5676	1.8354e-24
7.5909	1.7964e-24
7.6143	1.7587e-24
7.6377	1.7222e-24
7.6612	1.6869e-24
7.6847	1.6528e-24
7.7084	1.6197e-24
7.7321	1.5878e-24
7.7559	1.5569e-24
7.7797	1.527e-24
7.8036	1.4981e-24
7.8276	1.4702e-24
7.8517	1.4431e-24
7.8759	1.4169e-24
7.9001	1.3916e-24
7.9244	1.3671e-24
7.9488	1.3433e-24
7.9732	1.3204e-24
7.9977	1.2981e-24
8.0223	1.2766e-24
8.047	1.2558e-24
8.0718	1.2356e-24
8.0966	1.216e-24
8.1215	1.1971e-24
8.1465	1.1787e-24
8.1715	1.1609e-24
8.1967	1.1437e-24
8.2219	1.1269e-24
8.2472	1.1107e-24
8.2725	1.095e-24
8.298	1.0797e-24
8.3235	1.0649e-24
8.3491	1.0505e-24
8.3748	1.0366e-24
8.4006	1.023e-24
8.4264	1.0098e-24
8.4523	9.97e-25
8.4783	9.8454e-25
8.5044	9.7242e-25
8.5305	9.6063e-25
8.5568	9.4916e-25
8.5831	9.3799e-25
8.6095	9.2711e-25
8.636	9.165e-25
8.6626	9.0617e-25
8.6892	8.9609e-25
8.7159	8.8626e-25
8.7427	8.7667e-25
8.7696	8.673e-25
8.7966	8.5815e-25
8.8237	8.4922e-25
8.8508	8.4048e-25
8.878	8.3194e-25
8.9053	8.2358e-25
8.9327	8.154e-25
8.9602	8.0739e-25
8.9878	7.9955e-25
9.0154	7.9186e-25
9.0431	7.8433e-25
9.0709	7.7694e-25
9.0988	7.6969e-25
9.1268	7.6257e-25
9.1549	7.5559e-25
9.1831	7.4873e-25
9.2113	7.4199e-25
9.2396	7.3536e-25
9.2681	7.2885e-25
9.2966	7.2244e-25
9.3252	7.1613e-25
9.3538	7.0993e-25
9.3826	7.0382e-25
9.4115	6.978e-25
9.4404	6.9187e-25
9.4695	6.8602e-25
9.4986	6.8026e-25
9.5278	6.7458e-25
9.5571	6.6898e-25
9.5865	6.6345e-25
9.616	6.5799e-25
9.6456	6.5261e-25
9.6752	6.4729e-25
9.705	6.4204e-25
9.7349	6.3686e-25
9.7648	6.3173e-25
9.7948	6.2667e-25
9.825	6.2167e-25
9.8552	6.1672e-25
9.8855	6.1184e-25
9.9159	6.07e-25
9.9464	6.0223e-25
9.977	5.975e-25
10.008	5.9283e-25
10.038	5.882e-25
10.069	5.8363e-25
10.1	5.7911e-25
10.131	5.7464e-25
10.163	5.7021e-25
10.194	5.6583e-25
10.225	5.615e-25
10.257	5.5722e-25
10.288	5.5298e-25
10.32	5.4878e-25
10.352	5.4463e-25
10.383	5.4052e-25
10.415	5.3645e-25
10.447	5.3243e-25
10.479	5.2845e-25
10.512	5.2451e-25
10.544	5.2061e-25
10.576	5.1675e-25
10.609	5.1294e-25
10.642	5.0916e-25
10.674	5.0543e-25
10.707	5.0173e-25
10.74	4.9808e-25
10.773	4.9446e-25
10.806	4.9089e-25
10.84	4.8735e-25
10.873	4.8386e-25
10.906	4.804e-25
10.94	4.7698e-25
10.974	4.7361e-25
11.007	4.7027e-25
11.041	4.6697e-25
11.075	4.637e-25
11.109	4.6048e-25
11.143	4.5729e-25
11.178	4.5415e-25
11.212	4.5104e-25
11.246	4.4796e-25
11.281	4.4493e-25
11.316	4.4193e-25
11.351	4.3897e-25
11.386	4.3605e-25
11.421	4.3317e-25
11.456	4.3032e-25
11.491	4.275e-25
11.526	4.2473e-25
11.562	4.2199e-25
11.597	4.1929e-25
11.633	4.1662e-25
11.669	4.1399e-25
11.705	4.1139e-25
11.741	4.0883e-25
11.777	4.063e-25
11.813	4.0381e-25
11.849	4.0135e-25
11.886	3.9892e-25
11.922	3.9653e-25
11.959	3.9417e-25
11.996	3.9185e-25
12.033	3.8956e-25
12.07	3.873e-25
12.107	3.8507e-25
12.144	3.8287e-25
12.181	3.8071e-25
12.219	3.7858e-25
12.256	3.7647e-25
12.294	3.744e-25
12.332	3.7236e-25
12.37	3.7035e-25
12.408	3.6836e-25
12.446	3.6641e-25
12.484	3.6448e-25
12.523	3.6259e-25
12.561	3.6072e-25
12.6	3.5887e-25
12.639	3.5706e-25
12.678	3.5527e-25
12.717	3.5351e-25
12.756	3.5177e-25
12.795	3.5006e-25
12.834	3.4838e-25
12.874	3.4672e-25
12.913	3.4508e-25
12.953	3.4347e-25
12.993	3.4188e-25
13.033	3.4032e-25
13.073	3.3878e-25
13.113	3.3726e-25
13.153	3.3577e-25
13.194	3.3429e-25
13.234	3.3284e-25
13.275	3.3141e-25
13.316	3.3e-25
13.357	3.2862e-25
13.398	3.2725e-25
13.439	3.259e-25
13.481	3.2457e-25
13.522	3.2327e-25
13.564	3.2198e-25
13.605	3.2071e-25
13.647	3.1945e-25
13.689	3.1822e-25
13.731	3.17e-25
13.774	3.1581e-25
13.816	3.1463e-25
13.858	3.1346e-25
13.901	3.1231e-25
13.944	3.1118e-25
13.987	3.1007e-25
14.03	3.0897e-25
14.073	3.0789e-25
14.116	3.0682e-25
14.16	3.0577e-25
14.203	3.0473e-25
14.247	3.0371e-25
14.291	3.027e-25
14.335	3.0171e-25
14.379	3.0073e-25
14.423	2.9976e-25
14.467	2.9881e-25
14.512	2.9787e-25
14.556	2.9694e-25
14.601	2.9603e-25
14.646	2.9513e-25
14.691	2.9424e-25
14.736	2.9336e-25
14.782	2.9249e-25
14.827	2.9164e-25
14.873	2.908e-25
14.918	2.8997e-25
14.964	2.8915e-25
15.01	2.8834e-25
15.057	2.8755e-25
15.103	2.8676e-25
15.149	2.8598e-25
15.196	2.8522e-25
15.243	2.8446e-25
15.29	2.8372e-25
15.337	2.8298e-25
15.384	2.8226e-25
15.431	2.8154e-25
15.479	2.8083e-25
15.526	2.8013e-25
15.574	2.7944e-25
15.622	2.7876e-25
15.67	2.7809e-25
15.718	2.7743e-25
15.766	2.7678e-25
15.815	2.7613e-25
15.864	2.7549e-25
15.912	2.7486e-25
15.961	2.7424e-25
16.01	2.7363e-25
16.06	2.7302e-25
16.109	2.7242e-25
16.159	2.7183e-25
16.208	2.7125e-25
16.258	2.7067e-25
16.308	2.7011e-25
16.358	2.6954e-25
16.409	2.6899e-25
16.459	2.6844e-25
16.51	2.679e-25
16.56	2.6736e-25
16.611	2.6683e-25
16.663	2.6631e-25
16.714	2.658e-25
16.765	2.6529e-25
16.817	2.6478e-25
16.868	2.6429e-25
16.92	2.638e-25
16.972	2.6331e-25
17.025	2.6283e-25
17.077	2.6236e-25
17.129	2.6189e-25
17.182	2.6142e-25
17.235	2.6097e-25
17.288	2.6051e-25
17.341	2.6007e-25
17.395	2.5963e-25
17.448	2.5919e-25
17.502	2.5876e-25
17.556	2.5833e-25
17.61	2.5791e-25
17.664	2.5749e-25
17.718	2.5708e-25
17.773	2.5667e-25
17.827	2.5627e-25
17.882	2.5587e-25
17.937	2.5548e-25
17.992	2.5509e-25
18.048	2.5471e-25
18.103	2.5432e-25
18.159	2.5395e-25
18.215	2.5358e-25
18.271	2.5321e-25
18.327	2.5284e-25
18.383	2.5248e-25
18.44	2.5213e-25
18.496	2.5178e-25
18.553	2.5143e-25
18.61	2.5108e-25
18.668	2.5074e-25
18.725	2.5041e-25
18.783	2.5007e-25
18.84	2.4974e-25
18.898	2.4942e-25
18.957	2.491e-25
19.015	2.4878e-25
19.073	2.4846e-25
19.132	2.4815e-25
19.191	2.4784e-25
19.25	2.4753e-25
19.309	2.4723e-25
19.368	2.4693e-25
19.428	2.4663e-25
19.488	2.4634e-25
19.548	2.4605e-25
19.608	2.4576e-25
19.668	2.4548e-25
19.729	2.452e-25
19.789	2.4492e-25
19.85	2.4465e-25
19.911	2.4437e-25
19.973	2.441e-25
20.034	2.4384e-25
20.096	2.4357e-25
20.157	2.4331e-25
20.219	2.4305e-25
20.282	2.4279e-25
20.344	2.4254e-25
20.407	2.4229e-25
20.469	2.4204e-25
20.532	2.4179e-25
20.595	2.4155e-25
20.659	2.4131e-25
20.722	2.4107e-25
20.786	2.4083e-25
20.85	2.406e-25
20.914	2.4037e-25
20.978	2.4014e-25
21.043	2.3991e-25
21.108	2.3968e-25
21.173	2.3946e-25
21.238	2.3924e-25
21.303	2.3902e-25
21.369	2.388e-25
21.434	2.3859e-25
21.5	2.3838e-25
21.566	2.3816e-25
21.633	2.3796e-25
21.699	2.3775e-25
21.766	2.3754e-25
21.833	2.3734e-25
21.9	2.3714e-25
21.967	2.3694e-25
22.035	2.3674e-25
22.103	2.3655e-25
22.171	2.3636e-25
22.239	2.3616e-25
22.307	2.3597e-25
22.376	2.3579e-25
22.445	2.356e-25
22.514	2.3541e-25
22.583	2.3523e-25
22.653	2.3505e-25
22.722	2.3487e-25
22.792	2.3469e-25
22.862	2.3452e-25
22.933	2.3434e-25
23.003	2.3417e-25
23.074	2.34e-25
23.145	2.3383e-25
23.216	2.3366e-25
23.287	2.3349e-25
23.359	2.3332e-25
23.431	2.3316e-25
23.503	2.33e-25
23.575	2.3284e-25
23.648	2.3268e-25
23.721	2.3252e-25
23.794	2.3236e-25
23.867	2.322e-25
23.94	2.3205e-25
24.014	2.319e-25
24.088	2.3174e-25
24.162	2.3159e-25
24.236	2.3145e-25
24.311	2.313e-25
24.385	2.3115e-25
24.46	2.3101e-25
24.536	2.3086e-25
24.611	2.3072e-25
24.687	2.3058e-25
24.763	2.3044e-25
24.839	2.303e-25
24.915	2.3016e-25
24.992	2.3002e-25
25.069	2.2989e-25
25.146	2.2975e-25
25.223	2.2962e-25
25.301	2.2949e-25
25.379	2.2935e-25
25.457	2.2922e-25
25.535	2.2909e-25
25.614	2.2897e-25
25.692	2.2884e-25
25.771	2.2871e-25
25.851	2.2859e-25
25.93	2.2846e-25
26.01	2.2834e-25
26.09	2.2822e-25
26.17	2.281e-25
26.251	2.2798e-25
26.331	2.2786e-25
26.412	2.2774e-25
26.494	2.2762e-25
26.575	2.2751e-25
26.657	2.2739e-25
26.739	2.2728e-25
26.821	2.2716e-25
26.904	2.2705e-25
26.986	2.2694e-25
27.069	2.2683e-25
27.153	2.2672e-25
27.236	2.2661e-25
27.32	2.265e-25
27.404	2.2639e-25
27.488	2.2629e-25
27.573	2.2618e-25
27.658	2.2608e-25
27.743	2.2597e-25
27.828	2.2587e-25
27.914	2.2577e-25
27.999	2.2567e-25
28.086	2.2557e-25
28.172	2.2547e-25
28.259	2.2537e-25
28.346	2.2527e-25
28.433	2.2517e-25
28.52	2.2507e-25
28.608	2.2498e-25
28.696	2.2488e-25
28.784	2.2479e-25
28.873	2.2469e-25
28.961	2.246e-25
29.051	2.245e-25
29.14	2.2441e-25
29.23	2.2432e-25
29.319	2.2423e-25
29.41	2.2414e-25
29.5	2.2405e-25
29.591	2.2396e-25
29.682	2.2387e-25
29.773	2.2379e-25
29.865	2.237e-25
29.957	2.2361e-25
30.049	2.2353e-25
30.141	2.2344e-25
30.234	2.2336e-25
30.327	2.2328e-25
30.42	2.2319e-25
30.514	2.2311e-25
30.608	2.2303e-25
30.702	2.2295e-25
30.796	2.2287e-25
30.891	2.2279e-25
30.986	2.2271e-25
